Publish Date,Average
2015-09-09,-0.1070588269670095
2015-09-10,-0.2281734570860862
2015-09-11,-0.2592816063099437
2015-09-12,-0.2690847118695577
2015-09-13,-0.2664307523518801
2015-09-14,0.1870075687766075
2015-09-15,-0.5080595072358847
2015-09-16,-0.0868513171561062
2015-09-17,-0.0571588027690138
2015-09-18,-0.3017162619268193
2015-09-19,-0.0343473479151725
2015-09-20,-0.2334308172152801
2015-09-21,-0.1921860181416074
2015-09-22,-0.2900812715912859
2015-09-23,-0.3357347827404737
2015-09-24,-0.2533411681652069
2015-09-25,-0.397919152630493
2015-09-26,-0.1298589624464511
2015-09-27,-0.2281407304108142
2015-09-28,-0.2616184225403948
2015-09-29,-0.0979134236511431
2015-09-30,-0.4037092801183462
2015-10-01,-0.342535138130188
2015-10-02,-0.2353922636765572
2015-10-03,-0.1205869749188423
2015-10-04,-0.0060646124184131
2015-10-05,-0.127969556887235
2015-10-06,0.0053496994078159
2015-10-07,-0.3604865321779952
2015-10-08,-0.3630062020605519
2015-10-09,-0.168479363899678
2015-10-10,-0.1795523431152105
2015-10-11,0.1471777591854333
2015-10-12,-0.1774128890108494
2015-10-13,-0.0529240800396484
2015-10-14,-0.1519717740777292
2015-10-15,-0.3453401645852459
2015-10-16,-0.1824427028851849
2015-10-17,-0.6714417338371277
2015-10-18,-0.0012041336546341
2015-10-19,-0.4149139697353045
2015-10-20,-0.1254764162935316
2015-10-21,-0.1815057310741394
2015-10-22,-0.2296989663062911
2015-10-23,-0.5883293420904212
2015-10-24,0.0878226391971111
2015-10-25,-0.3610133424401283
2015-10-26,-0.3017588216397497
2015-10-27,-0.2261866182088852
2015-10-28,-0.3019750683568418
2015-10-29,-0.3822331597200698
2015-10-30,-0.2441803377408247
2015-10-31,-0.3167283535003662
2015-11-01,-0.2006972718518227
2015-11-02,-0.358603790635243
2015-11-03,-0.185420341996683
2015-11-04,-0.2580271330440328
2015-11-05,-0.3695573908863244
2015-11-06,-0.0312068216940935
2015-11-07,-0.0219850465655327
2015-11-08,-0.3192939177155495
2015-11-09,-0.1367657514555113
2015-11-10,-0.1007997169374273
2015-11-11,-0.2585148223392341
2015-11-12,-0.4827170191066606
2015-11-13,-0.4326081614320476
2015-11-14,-0.4810755541548133
2015-11-15,-0.5721577756106854
2015-11-16,-0.2392013644718605
2015-11-17,0.2453360995277762
2015-11-18,-0.3700218489393592
2015-11-19,-0.2242914282530546
2015-11-20,-0.3527591311269336
2015-11-22,-0.0215440616011619
2015-11-23,-0.3161774510517716
2015-11-24,-0.2222149135777726
2015-11-25,-0.308915459057864
2015-11-26,-0.5222436144948006
2015-11-27,-0.2836633826441624
2015-11-28,0.0865774899721145
2015-11-29,-0.1851402439854362
2015-11-30,0.0039469063695934
2015-12-01,-0.2740293649189612
2015-12-02,-0.2080914025956934
2015-12-03,-0.2048297102252642
2015-12-04,-0.2931305065751076
2015-12-05,-0.6776939854025841
2015-12-06,0.0187260765920985
2015-12-07,-0.1228578070799509
2015-12-08,-0.4426664718737205
2015-12-09,-0.4073248474008363
2015-12-10,-0.0347734286449849
2015-12-11,-0.3049609212634655
2015-12-12,-0.0357593826949596
2015-12-13,-0.3167537596076727
2015-12-14,-0.3715014087364954
2015-12-15,-0.29901009319971
2015-12-16,-0.0591402638841558
2015-12-17,-0.3024309478700161
2015-12-18,-0.2047134693711996
2015-12-19,0.3139163656160235
2015-12-20,-0.1925148079888178
2015-12-21,-0.3913403064208595
2015-12-22,-0.4954607637429779
2015-12-23,-0.5440266126623521
2015-12-24,0.1065731861939032
2015-12-25,0.3594253907601039
2015-12-26,-0.3741298913955688
2015-12-27,-0.0162410501390695
2015-12-28,0.1173309572041034
2015-12-29,0.3181520869786089
2015-12-30,-0.095662713671724
2015-12-31,-0.1717263838897148
2016-01-01,-0.4766625225543975
2016-01-02,-0.0689787330726782
2016-01-03,-0.2384474477307363
2016-01-04,-0.4885616190731525
2016-01-05,-0.1664619467531641
2016-01-06,-0.5261490649233261
2016-01-07,-0.381393526835988
2016-01-08,-0.4555591913786801
2016-01-09,0.0344357669353485
2016-01-10,-0.1305734529518164
2016-01-11,-0.2879381585452292
2016-01-12,-0.255741238080222
2016-01-13,-0.0743940997009093
2016-01-14,-0.1992014544574838
2016-01-15,-0.4990122184941643
2016-01-16,-0.3448718637228012
2016-01-17,0.0725491462418666
2016-01-18,-0.3893405574966561
2016-01-19,-0.3644240208280583
2016-01-20,-0.5197143053206114
2016-01-21,-0.0080801695585251
2016-01-22,-0.4123985446416415
2016-01-23,-0.2284791119396686
2016-01-24,-0.2489181105047464
2016-01-25,-0.3672361239790916
2016-01-26,-0.3946081044462819
2016-01-27,-0.1603065963442388
2016-01-28,-0.4085955332432474
2016-01-29,-0.4509726685324782
2016-01-30,-0.1165990903973579
2016-01-31,-0.1968338385224342
2016-02-01,-0.1117956282659655
2016-02-02,-0.1626066544558853
2016-02-03,-0.3936152026841515
2016-02-04,-0.2891996772028505
2016-02-05,-0.2831859163501683
2016-02-06,-0.2260185587219894
2016-02-07,-0.1304538334635171
2016-02-08,-0.4987983280792832
2016-02-09,-0.3657469321787357
2016-02-10,-0.2533249010372421
2016-02-11,-0.3857944858701606
2016-02-12,-0.5327562344701666
2016-02-13,-0.4689337760210037
2016-02-14,-0.4263448655191395
2016-02-15,-0.1699098983081058
2016-02-16,0.3052253560586409
2016-02-17,-0.1111076399683952
2016-02-18,0.0180472791017521
2016-02-19,-0.025214672088623
2016-02-20,-0.2559158205986023
2016-02-21,-0.1611578528370176
2016-02-22,-0.1946494088548681
2016-02-23,-0.0255777169676388
2016-02-24,-0.2316701293457299
2016-02-25,-0.1673638917067471
2016-02-26,-0.223395278006792
2016-02-27,-0.3959828391671181
2016-02-28,-0.0196255424784289
2016-02-29,-0.3985814283723417
2016-03-01,-0.4258175386736791
2016-03-02,-0.1605851123375552
2016-03-03,-0.2973502541638233
2016-03-04,-0.2235669638695461
2016-03-05,-0.5287208557128906
2016-03-06,-0.2566758735726277
2016-03-07,-0.3198527302592993
2016-03-08,-0.2421708056016972
2016-03-09,-0.346529110758142
2016-03-10,-0.2011483166562883
2016-03-11,-0.3593864349479025
2016-03-12,0.2927619814872741
2016-03-13,-0.2059110741723668
2016-03-14,-0.2484597643980613
2016-03-15,-0.1224776389232526
2016-03-16,-0.3169501626065799
2016-03-17,-0.2432721406221389
2016-03-18,-0.1107345912605524
2016-03-19,0.0218905135989188
2016-03-20,-0.0950116017325357
2016-03-21,-0.389186540884631
2016-03-22,-0.0842231284117415
2016-03-23,-0.0798949143465827
2016-03-24,-0.5829707763212568
2016-03-25,-0.4015918420627713
2016-03-26,-0.3829183019697667
2016-03-27,-0.1806895815663867
2016-03-28,-0.5451429933309555
2016-03-29,-0.2321386025952441
2016-03-30,-0.1426640675318512
2016-03-31,-0.1420612976886332
2016-04-01,-0.1967490643549423
2016-04-02,-0.0102025430117334
2016-04-03,-0.2793715281618966
2016-04-04,-0.1597588788717985
2016-04-05,-0.3263023397640178
2016-04-06,0.074412357650305
2016-04-07,-0.2767290544203099
2016-04-08,-0.357018729804882
2016-04-09,-0.2944227457046509
2016-04-10,-0.2084095247767188
2016-04-11,-0.3034611035966211
2016-04-12,-0.034364715218544
2016-04-13,-0.1348805353687755
2016-04-14,-0.4710463994871015
2016-04-15,-0.3558419016855104
2016-04-16,-0.7151356339454651
2016-04-17,-0.309759809076786
2016-04-18,-0.5430758066475392
2016-04-19,-0.1344612648503648
2016-04-20,-0.3528358298151389
2016-04-21,-0.4639308776419896
2016-04-22,-0.1531425044787201
2016-04-23,-0.2480604331940412
2016-04-24,-0.2273822531781413
2016-04-25,-0.3126504219729792
2016-04-26,-0.2212317356501113
2016-04-27,-0.4345721451734954
2016-04-28,-0.4412729205563664
2016-04-29,-0.2668009033659473
2016-04-30,-0.5504926145076752
2016-05-01,-0.3445187648758292
2016-05-02,-0.2413800579961389
2016-05-03,-0.2240259149535135
2016-05-04,-0.3119071488795073
2016-05-05,-0.1798114421218633
2016-05-06,-0.1791204699625571
2016-05-07,0.4086723923683166
2016-05-08,-0.2711226806044579
2016-05-09,-0.08968976403897
2016-05-10,-0.0113165482568244
2016-05-11,-0.5390491457656026
2016-05-12,-0.0737386671278406
2016-05-13,-0.3980515610713225
2016-05-14,-0.1981095358729362
2016-05-15,-0.0075624033808708
2016-05-16,-0.0644218296640449
2016-05-17,-0.0488823936631282
2016-05-18,-0.2659102295610038
2016-05-19,-0.1457794656356176
2016-05-20,-0.2178995188857828
2016-05-21,-0.0187696330249309
2016-05-22,-0.3262198153469298
2016-05-23,-0.1980062539556197
2016-05-24,-0.2220983384724925
2016-05-25,-0.3720157358633435
2016-05-26,0.0434556093655134
2016-05-27,-0.2836852760187217
2016-05-28,0.0795474192127585
2016-05-29,-0.0003986000083386
2016-05-30,-0.1336206174455583
2016-05-31,-0.455382429455456
2016-06-01,-0.2144310366362333
2016-06-02,-0.2634842069376082
2016-06-03,-0.3170062149874866
2016-06-04,0.0233745571225881
2016-06-05,0.0032552353416879
2016-06-06,-0.1670435900489489
2016-06-07,0.0413258309875215
2016-06-08,-0.4517399097847588
2016-06-09,-0.1904600271955132
2016-06-10,-0.3051668478077964
2016-06-11,-0.2472744265364276
2016-06-12,-0.1899791645507017
2016-06-13,-0.2980744033637974
2016-06-14,-0.2638946230212847
2016-06-15,-0.3046394009859516
2016-06-16,-0.2679537120792601
2016-06-17,-0.0204541437327862
2016-06-18,-0.0942884013056755
2016-06-19,-0.0038170936916555
2016-06-20,-0.1503374918940521
2016-06-21,-0.3046645737356609
2016-06-22,-0.2091535605723038
2016-06-23,-0.12875538940231
2016-06-24,-0.39123032639424
2016-06-25,-0.7173104286193848
2016-06-26,-0.2669529215647624
2016-06-27,-0.7059467725455761
2016-06-28,-0.3578120730817318
2016-06-29,-0.0788330224653085
2016-06-30,-0.098407628480345
2016-07-01,0.0579839839289585
2016-07-02,-0.1762468616167704
2016-07-03,-0.2034358990689118
2016-07-04,-0.5630233680660074
2016-07-05,-0.4344712888652628
2016-07-06,-0.4395343979288424
2016-07-07,-0.4229547581635415
2016-07-08,0.0041771202602169
2016-07-09,-0.357854226604104
2016-07-10,-0.1217875568704171
2016-07-11,-0.0977620854973793
2016-07-12,-0.0413570939784958
2016-07-13,-0.3318256405182183
2016-07-14,-0.3239385052339026
2016-07-15,-0.5026762546040118
2016-07-16,0.0595204303972423
2016-07-17,-0.3090148354795846
2016-07-18,-0.0771345611927764
2016-07-19,-0.3397558605984637
2016-07-20,-0.2755112345604336
2016-07-21,-0.2660956116807129
2016-07-22,-0.4071530967950821
2016-07-23,-0.4680641790231069
2016-07-24,-0.0667190778379639
2016-07-25,-0.4327022545039654
2016-07-26,-0.4825982563197613
2016-07-27,-0.0204243783652782
2016-07-28,-0.5796051086171677
2016-07-29,-0.5423337269860965
2016-07-30,-0.0068783536553382
2016-07-31,-0.151245241984725
2016-08-01,-0.284197666682303
2016-08-02,-0.2992311907000839
2016-08-03,-0.4153927045945937
2016-08-04,-0.0787727416149879
2016-08-05,-0.2145932719788768
2016-08-06,-0.4897901229560375
2016-08-07,0.0246279180049896
2016-08-08,0.1901733316481113
2016-08-09,-0.2518843734222982
2016-08-10,-0.3566740567867572
2016-08-11,-0.2510052976362845
2016-08-12,-0.2350476259986559
2016-08-13,-0.449296835809946
2016-08-14,-0.4406212267155449
2016-08-15,-0.2553406016757855
2016-08-16,-0.1534049244454274
2016-08-17,-0.3482701412867754
2016-08-18,-0.1323601402999723
2016-08-19,-0.0313760649699431
2016-08-20,0.1239326978102326
2016-08-21,-0.4802548106759786
2016-08-22,-0.3839935741641305
2016-08-23,-0.0767357564147781
2016-08-24,-0.2049048468470573
2016-08-25,-0.335148175060749
2016-08-26,0.1477635834366083
2016-08-27,-0.0078178017089764
2016-08-28,-0.1334586383944208
2016-08-29,0.0503865977128346
2016-08-30,-0.1544950540410355
2016-08-31,-0.5287959512609702
2016-09-01,-0.0200557245148553
2016-09-02,-0.1903282792773097
2016-09-03,-0.326127560188373
2016-09-04,-0.2204895487262143
2016-09-05,-0.3040305828409536
2016-09-06,-0.2969890099305373
2016-09-07,-0.31674990649609
2016-09-08,-0.1040474240978558
2016-09-09,-0.2700696005175511
2016-09-10,0.5854331254959106
2016-09-11,0.0021497803655537
2016-09-12,-0.4462138137314468
2016-09-13,-0.2286865264177322
2016-09-14,-0.5169847228874763
2016-09-15,-0.2183017173612659
2016-09-16,-0.2507689459870258
2016-09-17,-0.0775419071316719
2016-09-18,-0.0372577857226133
2016-09-19,-0.2992022184189409
2016-09-20,-0.0011417936971958
2016-09-21,-0.2614295349428148
2016-09-22,-0.1478187729205403
2016-09-23,-0.6281117113928
2016-09-24,-0.2108390342444181
2016-09-25,-0.0594861367717385
2016-09-26,-0.2694887265563011
2016-09-27,-0.4793888972225514
2016-09-28,-0.1748011767864227
2016-09-29,-0.3529362382695955
2016-09-30,-0.2036807235669006
2016-10-01,-0.3235489247987668
2016-10-02,-0.0262969544157385
2016-10-03,-0.1776306815445423
2016-10-04,-0.0860278003383427
2016-10-05,-0.2498334045795833
2016-10-06,-0.3333353041005986
2016-10-07,-0.4047297440469265
2016-10-08,0.1790745388716459
2016-10-09,0.0304959639906883
2016-10-10,-0.1700028524630599
2016-10-11,-0.2962835554195487
2016-10-12,-0.3345817150104613
2016-10-13,-0.4669951273217088
2016-10-14,-0.334087856646095
2016-10-15,-0.352733055750529
2016-10-16,-0.1968879923224449
2016-10-17,-0.1131193209439515
2016-10-18,-0.4561235762777783
2016-10-19,-0.4823073396349654
2016-10-20,-0.3641878610388154
2016-10-21,-0.3144936416955555
2016-10-22,-0.3490719245746732
2016-10-23,-0.2256958428770303
2016-10-24,-0.441958964150399
2016-10-25,-0.158393998319904
2016-10-26,-0.3453038836518923
2016-10-27,-0.116768559331403
2016-10-28,-0.2697884904309398
2016-10-29,-0.1229916500548521
2016-10-30,-0.3438367971352168
2016-10-31,-0.370282640437717
2016-11-01,-0.3478796209674328
2016-11-02,-0.3189280658568207
2016-11-03,-0.2571566973043525
2016-11-04,-0.1792473457753658
2016-11-05,-0.3621554551646113
2016-11-06,-0.1750937414666016
2016-11-07,-0.2359268566703095
2016-11-08,-0.1786998317197517
2016-11-09,-0.3976328679256969
2016-11-10,-0.0108665499137714
2016-11-11,-0.5159146978773854
2016-11-12,-0.3130237674340606
2016-11-13,-0.250257911379723
2016-11-14,-0.0469365715980529
2016-11-15,-0.0081657652596109
2016-11-16,-0.4614812882374162
2016-11-17,-0.3025439879433675
2016-11-18,-0.3968827730665604
2016-11-19,-0.6891774535179138
2016-11-20,-0.3401071853362597
2016-11-21,-0.3189289733767509
2016-11-22,-0.4142451416701078
2016-11-23,-0.2861592974513769
2016-11-24,-0.2643410524442082
2016-11-25,0.1627167327439084
2016-11-26,0.0078803375363349
2016-11-27,0.2509646415710449
2016-11-28,-0.4445775023195892
2016-11-29,0.1029583452269435
2016-11-30,-0.3579514844014364
2016-12-01,-0.1847698872443288
2016-12-02,-0.1428707160055637
2016-12-03,-0.3646984621882438
2016-12-04,-0.2392380465235975
2016-12-05,-0.2204928218441851
2016-12-06,-0.2525403723120689
2016-12-07,-0.3655961986793124
2016-12-08,-0.2205432115122675
2016-12-09,-0.0153274842537939
2016-12-10,-0.3757473146542907
2016-12-11,-0.1595719054341316
2016-12-12,-0.0097553435535658
2016-12-13,-0.3568767354202767
2016-12-14,-0.2642747812311757
2016-12-15,-0.0554969930335095
2016-12-16,-0.5376630827252354
2016-12-17,-0.0798047178735335
2016-12-18,-0.0938480228185653
2016-12-19,-0.1904587571819623
2016-12-20,-0.1442505110587392
2016-12-21,-0.4134227849543094
2016-12-22,0.1021460587424891
2016-12-23,-0.039469247063001
2016-12-24,-0.4493408203125
2016-12-25,0.2658906206488609
2016-12-26,-0.0950511800125241
2016-12-27,-0.5223061192248549
2016-12-28,-0.2171069573272358
2016-12-29,-0.1502653513517644
2016-12-30,-0.061256614114557
2016-12-31,-0.4913885444402694
2017-01-01,0.0736052803695201
2017-01-02,-0.5063924014568328
2017-01-03,-0.0130039633196943
2017-01-04,-0.2111202836036682
2017-01-05,-0.0287802895674338
2017-01-06,0.0549441491564115
2017-01-07,-0.4886554703116417
2017-01-08,-0.1403228050718705
2017-01-09,-0.3915012917097877
2017-01-10,-0.0432292873660723
2017-01-11,-0.2150554641016892
2017-01-12,-0.0876633198383976
2017-01-13,-0.1408367466181516
2017-01-14,0.1472298502922058
2017-01-15,0.0592364460229873
2017-01-16,-0.4296824250083703
2017-01-17,-0.0635474714140097
2017-01-18,-0.4563860424927303
2017-01-19,-0.3285695407539605
2017-01-20,-0.1101698980021935
2017-01-21,-0.1767422892153264
2017-01-22,0.0910233113914727
2017-01-23,-0.5117375519126653
2017-01-24,-0.5445323207161643
2017-01-25,-0.1837022262625396
2017-01-26,-0.2691497302924593
2017-01-27,-0.2233141027390957
2017-01-28,-0.4320410788059234
2017-01-29,0.0230251482377449
2017-01-30,-0.2340068064630031
2017-01-31,-0.3619763048535044
2017-02-01,-0.4159117403129737
2017-02-02,-0.1160622095068295
2017-02-03,0.1398095465265214
2017-02-04,-0.3342728521674871
2017-02-05,-0.0077274847775697
2017-02-06,0.0091259628534316
2017-02-07,-0.4256906633575757
2017-02-08,-0.0937253203656938
2017-02-09,-0.3053286671638489
2017-02-10,-0.1818213974210349
2017-02-11,-0.2363853082060814
2017-02-12,-0.1435528062283992
2017-02-13,-0.0938064822306235
2017-02-14,-0.4545956651369731
2017-02-15,-0.2027149561506051
2017-02-16,-0.1883688767751058
2017-02-17,0.0351504269056021
2017-02-18,-0.2638130815965788
2017-02-19,-0.242292440363339
2017-02-20,-0.4433988610451871
2017-02-21,-0.3292395425113765
2017-02-22,0.1551212179164091
2017-02-23,-0.2251706338591045
2017-02-24,-0.2928855209188027
2017-02-25,0.2652390986680984
2017-02-26,-0.1558123951156934
2017-02-27,-0.4003572822971777
2017-02-28,-0.1715704806976848
2017-03-01,-0.0507346576778218
2017-03-02,-0.2588536974042654
2017-03-03,-0.507182578369975
2017-03-04,0.4452832296490669
2017-03-05,-0.5062417313456535
2017-03-06,-0.3618580241998037
2017-03-07,-0.2824109242512629
2017-03-08,-0.1618433393537998
2017-03-09,-0.3177106415387243
2017-03-10,0.120352891460061
2017-03-11,-0.4361683877650648
2017-03-12,0.1682505002245306
2017-03-13,-0.3528113433470328
2017-03-14,-0.4293340014086829
2017-03-15,-0.0293994229286908
2017-03-16,-0.296527238873144
2017-03-17,-0.0969912407712804
2017-03-18,0.2381129612525303
2017-03-19,-0.3540680190282207
2017-03-20,-0.2673806754702871
2017-03-21,-0.3517052470283074
2017-03-22,-0.509395873794953
2017-03-23,-0.2358599811792373
2017-03-24,-0.0519097472230593
2017-03-25,-0.3119152188301086
2017-03-26,-0.308139114951094
2017-03-27,-0.4049367824426064
2017-03-28,-0.6921205768982569
2017-03-29,-0.3673788949847221
2017-03-30,-0.1472005949101665
2017-03-31,0.0893239304423332
2017-04-01,-0.1126675754785537
2017-04-02,-0.3507682574646814
2017-04-03,-0.7425650078803301
2017-04-04,-0.3364085916961942
2017-04-05,-0.3379796338932855
2017-04-06,-0.4819850666182382
2017-04-07,-0.2153463748594125
2017-04-08,-0.4100080455342929
2017-04-09,-0.0360719218850135
2017-04-10,-0.5166000843358537
2017-04-11,-0.2778805568814277
2017-04-12,-0.3554668801371008
2017-04-13,-0.5626058268050352
2017-04-14,-0.6137103252112865
2017-04-15,-0.2607310496270656
2017-04-16,-0.2080207776278257
2017-04-17,-0.443077349414428
2017-04-18,-0.2290860124760204
2017-04-19,-0.0732991378754377
2017-04-20,-0.2489903643727302
2017-04-21,-0.3346406505866484
2017-04-22,-0.188421213068068
2017-04-23,-0.5398129820823669
2017-04-24,-0.2538287082893981
2017-04-25,-0.0018083439873797
2017-04-26,-0.2529092468321323
2017-04-27,0.0057423899953181
2017-04-28,-0.5840011473212924
2017-04-29,-0.2186390270612069
2017-04-30,0.3686003010306093
2017-05-01,-0.1068304153159261
2017-05-02,-0.099999724222081
2017-05-03,-0.2999612875282764
2017-05-04,-0.2605770801504453
2017-05-05,-0.2685536793009801
2017-05-06,0.1210247818380593
2017-05-07,-0.0548357995493071
2017-05-08,-0.4902297349439727
2017-05-09,-0.122620838176873
2017-05-10,-0.5174328088760376
2017-05-11,-0.5676849372684956
2017-05-12,-0.0955822285678651
2017-05-13,-0.1244324001017957
2017-05-14,-0.3012655925005674
2017-05-15,0.2410786896944046
2017-05-16,0.1394335146993399
2017-05-17,-0.3044413740818317
2017-05-18,-0.1675968510763985
2017-05-19,-0.2501100891580184
2017-05-20,0.3804528877759973
2017-05-21,-0.2535421229485008
2017-05-22,-0.2178953806869685
2017-05-23,-0.4289225302636623
2017-05-24,-0.3786623099675545
2017-05-25,-0.5678857211023569
2017-05-26,-0.4301340859383344
2017-05-27,0.3033053924640019
2017-05-28,-0.2636448980442115
2017-05-29,-0.484867834382587
2017-05-30,-0.2786445887042926
2017-05-31,-0.2200375075141588
2017-06-01,-0.0211627930402755
2017-06-02,-0.4672904378838009
2017-06-03,-0.3614330682903529
2017-06-04,-0.1539816200733184
2017-06-05,-0.3644639011472463
2017-06-06,-0.6679676491767168
2017-06-07,-0.2670891056103365
2017-06-08,-0.5439130733055727
2017-06-09,-0.3575520816330726
2017-06-10,-0.053987780585885
2017-06-11,-0.0061763264238834
